"Churn","MonthlyCharge","Gender","Age","Income","DeviceProtection","Tenure","Bandwidth_GB_Year","Contacts","Yearly_equip_failure","Item4","Item5","Item6","Item7"
"1","240.114868","1","18","72563.64","0","7.080759052","1363.832113","0","1","4","2","4","2"
"1","182.446995","1","85","93561.74","0","9.808669685","942.5247889","1","0","5","3","5","2"
"1","232.62403","0","71","5902.12","0","5.68349814","1386.523823","2","0","3","3","4","4"
"1","232.670689","1","70","22139.63","1","11.55805828","1526.533644","1","0","4","3","3","5"
"0","132.466002","0","29","21394.21","0","2.101748234","1064.888301","0","0","3","5","3","3"
"0","229.993134","1","58","9336.88","1","6.910330858","1025.864383","0","0","4","3","2","5"
"0","147.460067","1","19","15694.8","0","15.54691331","1561.767949","1","0","4","5","2","3"
"1","117.439154","0","54","5984.94","0","7.175063445","1257.52308","1","0","4","3","3","4"
"0","114.972827","0","68","37911.51","0","1.19808324","253.7938252","1","1","5","3","5","5"
"1","162.467607","1","40","52766.63","1","2.689103558","1138.251038","2","0","5","2","2","3"
"1","139.981577","1","78","19826.08","1","4.089399488","644.5909961","0","0","3","2","5","4"
"1","192.470522","1","67","41397.45","1","2.314052799","507.8003206","0","1","3","3","3","3"
"0","112.455141","1","18","18426.49","0","2.170567319","278.350323","1","1","2","5","3","5"
"0","149.944668","1","58","47034.88","0","12.94334524","1711.161405","1","0","4","3","3","5"
"0","172.457857","1","33","33691.63","1","9.117084502","1234.871994","1","0","5","2","4","5"
"1","192.440432","1","57","39683.73","0","7.843263617","1069.400199","0","0","3","4","3","3"
"0","240.114868","0","61","121849","0","17.0219219","1930.538667","0","0","5","3","3","3"
"0","204.979684","1","79","10457.26","1","15.6930298","1538.239707","1","0","5","1","5","4"
"1","214.952509","1","57","8515.02","0","11.75090487","1357.774068","0","0","4","3","4","2"
"1","200.132293","1","72","7524.77","1","10.54165852","1773.915003","3","0","3","3","6","4"
"1","222.665436","0","58","44086.35","0","14.92730216","1940.626426","1","0","4","4","3","3"
"0","174.976769","1","44","28776.49","1","11.48699577","1819.555319","0","0","5","3","3","3"
"1","192.470522","1","45","42065.56","1","4.071312509","693.1317301","0","0","3","3","4","4"
"1","210.105118","0","58","23624.95","0","3.866527859","1297.983536","0","0","3","4","3","2"
"0","119.95684","0","22","29803.77","0","2.067992783","988.3956919","1","0","2","3","4","5"
"0","197.48762","0","86","33394.07","1","8.447638937","1162.715411","3","0","4","2","4","4"
"0","112.455141","1","45","27294.82","0","5.156329151","465.2586783","2","0","5","2","3","5"
"0","184.985293","1","70","16232.47","1","3.569000983","742.9131016","0","1","4","3","3","4"
"0","227.475448","1","61","11087.89","1","1.897261446","560.8498056","0","0","4","3","5","5"
"0","160.00128","0","71","22173.37","1","11.71308191","1324.200333","1","0","6","3","3","2"
"1","137.469817","1","38","28822.56","0","1.992846597","718.7685676","0","1","4","4","5","4"
"1","230.105118","0","35","20827.61","0","2.701548767","895.2266874","0","1","2","6","1","1"
"1","129.976324","1","74","17982.42","0","1.665089598","418.3354904","1","0","3","4","4","5"
"1","175.02109","0","24","70493.36","1","16.68190528","1926.295645","1","0","3","4","5","5"
"0","194.958118","1","72","17236.27","0","1.934171569","580.4609705","2","1","4","3","4","4"
"1","207.609354","0","30","51266.47","0","12.77495667","1612.238384","1","0","4","3","4","4"
"1","179.965581","1","40","7086.19","0","10.61383322","1068.30748","2","1","4","5","2","4"
"0","214.966286","1","43","10192.86","1","20.17588966","2359.530807","0","0","2","3","2","2"
"0","147.456419","0","56","24260.11","0","5.836790126","1177.455135","1","0","2","4","3","4"
"0","139.95684","0","28","26169.39","0","2.965166415","628.7420412","1","0","3","5","3","2"
"1","192.440432","1","44","36637.4","0","1.45460211","619.3340158","1","0","2","4","4","3"
"0","137.469817","1","46","59689.49","0","12.63923748","1534.097093","1","0","5","3","4","5"
"1","240.114868","1","47","28528.32","0","8.460086502","1289.416735","1","0","4","3","3","4"
"0","172.487091","1","75","13389.11","1","11.32593703","1380.893387","0","0","3","4","3","2"
"1","162.482694","0","19","14075.36","1","10.12123118","1359.631961","1","1","4","3","2","4"
"0","139.95684","0","28","57821.02","0","8.915680176","1116.314298","2","0","3","3","4","4"
"0","112.484375","0","49","49781.85","0","8.249941923","859.8649518","1","0","4","3","5","4"
"0","157.469817","1","63","65095.99","0","9.267785326","788.6164497","0","0","4","3","2","3"
"1","257.651257","0","44","87367.88","1","9.300517617","2113.787891","0","0","4","1","4","5"
"1","142.499263","0","70","8253.96","1","2.427380647","718.4643309","0","0","2","5","4","4"
"0","152.455519","0","48","26404.76","0","23.27091932","2764.347068","0","0","4","3","4","3"
"0","162.460772","0","36","73656.97","1","2.916144419","1145.807042","1","0","3","4","4","4"
"0","149.944668","1","70","36461.2","0","8.245809832","1317.69652","3","1","3","2","3","3"
"0","127.478341","0","75","49518.71","0","11.45756486","1526.143641","2","1","3","4","3","2"
"1","187.656013","0","56","40189.23","1","3.943033602","919.2556886","1","0","3","4","4","2"
"1","159.964152","1","34","10934.28","0","8.926271021","1264.332813","0","0","2","3","5","5"
"1","157.483594","0","45","16073.46","1","8.699764172","1087.336893","0","1","4","2","4","4"
"0","137.439154","1","30","21317.81","0","7.897660605","996.4395858","0","0","3","3","3","4"
"0","172.44408","1","44","14007.48","0","9.098041235","1177.993259","0","0","4","5","5","5"
"0","182.460772","0","34","52634.87","1","3.098560266","723.0321035","1","0","5","4","3","3"
"0","112.455141","1","20","18384.77","0","5.784022533","629.4411174","0","0","4","3","4","4"
"0","114.983787","1","28","57881.2","0","2.722761372","389.1228621","1","2","1","5","3","3"
"0","162.460772","1","35","47737.22","1","16.8649602","2425.22825","0","0","5","3","5","5"
"1","200.146524","1","80","23041.14","0","2.355538593","778.2707384","0","0","3","3","4","3"
"1","252.637807","0","53","38529.53","1","3.509036092","1242.543701","4","1","2","5","2","3"
"1","242.643514","0","83","79304.79","0","11.53737155","1507.329753","3","0","5","3","4","4"
"1","242.657291","1","43","9088.08","1","1.760409672","871.1409059","1","0","3","3","2","3"
"0","104.992311","0","25","108698.71","0","11.44810825","1267.06092","0","0","2","3","5","5"
"1","175.133074","1","69","23424.87","0","17.78302494","1970.80666","0","0","3","3","5","5"
"1","162.45383","1","32","57380.34","0","12.68609343","2025.927893","1","1","2","4","3","4"
"1","174.988208","1","75","80269.13","1","18.55974516","2332.190421","0","0","3","2","3","2"
"0","169.944668","0","46","13862.09","0","5.970269701","966.6292325","1","0","5","3","2","3"
"1","217.470195","1","23","23946.97","0","7.208423897","1233.819233","0","0","3","3","3","4"
"0","124.993537","1","67","14236.42","0","2.593102097","351.7314539","0","0","2","4","5","3"
"1","184.993915","0","75","79322.08","0","5.105265612","819.3644961","0","0","4","3","4","2"
"0","172.462354","1","56","55160.57","0","5.110208414","760.1061976","1","1","3","2","5","4"
"1","242.657291","0","60","19676.77","1","2.840343779","1043.299446","0","0","4","4","4","2"
"0","112.455141","1","63","37639.9","0","8.344516765","667.4764252","0","0","3","5","3","3"
"0","127.442069","0","32","34871.44","0","7.363761345","1313.42902","1","3","3","3","5","4"
"1","194.988208","1","87","8543.01","1","11.07800251","1204.745285","0","0","4","2","5","4"
"0","152.466002","1","67","80127.15","0","16.52190477","1630.52375","0","0","3","4","2","3"
"1","182.465269","1","66","30976.34","0","1.738486682","515.5449981","1","0","5","1","4","5"
"0","172.457857","1","75","45412.84","1","8.659495781","1090.460081","2","0","5","4","3","3"
"1","139.979239","1","88","42526.92","0","13.99605863","1465.984907","0","1","3","5","2","2"
"0","194.976769","0","64","9041.08","1","6.605815722","1018.373473","1","2","4","2","3","3"
"0","117.468591","1","87","46714.82","0","5.78844751","962.0380085","1","2","3","5","2","3"
"0","144.960655","0","55","9703.25","0","3.195246168","426.0222677","2","0","3","4","3","3"
"0","137.469817","1","49","21409.33","0","14.87053577","1737.873621","1","0","6","2","5","4"
"1","182.460772","1","51","34722.76","1","7.521160625","1039.74162","0","1","3","3","2","2"
"1","197.472533","0","45","24686.12","1","3.845852341","1454.360571","1","0","3","3","3","4"
"0","157.469817","1","75","4813.52","0","2.731606393","306.0664281","1","1","4","4","4","3"
"1","162.493654","0","83","30334.52","1","3.954689282","636.8514545","1","0","5","2","3","4"
"0","179.965581","1","43","15660.93","0","13.77689046","1440.784345","1","0","4","3","2","3"
"1","222.628057","1","82","47169.83","1","3.700907475","1274.602374","1","0","2","5","3","4"
"0","149.99153","1","48","73601.3","1","5.638280421","749.2520943","0","1","4","3","3","3"
"0","139.965008","0","72","15728.61","1","10.87372395","1647.38223","1","0","4","4","5","5"
"1","262.610632","1","79","20802.1","0","11.21152941","1503.937766","0","0","3","2","5","3"
"0","172.456745","1","29","18570.48","0","2.294386519","901.8793581","0","0","3","4","3","4"
"0","104.962874","0","23","61106.43","0","4.448210386","691.4493988","3","1","2","5","3","6"
"1","245.128318","0","49","65891.79","0","4.753020774","1608.852045","1","0","4","3","4","4"
"1","212.622804","0","45","59532","0","21.20445421","2867.22601","0","0","5","2","6","5"
"0","184.978458","1","38","30756.94","1","9.217596711","1265.78479","0","0","4","3","4","4"
"0","137.439154","0","25","63134.48","0","7.336939062","952.3729916","1","1","3","3","4","7"
"0","202.443347","0","42","18470.04","0","21.04742054","2154.298838","3","1","3","4","4","1"
"1","255.119794","1","66","23711.3","0","5.136076177","1435.783347","2","0","5","3","5","5"
"0","152.510442","0","51","16425.42","1","11.80801038","1784.584135","0","0","3","4","1","3"
"1","242.628057","0","75","25044.85","1","1.548600048","785.5416603","0","1","2","4","2","1"
"1","220.132293","0","35","46120.62","1","3.508552886","1014.075999","1","1","2","5","3","2"
"0","160.01224","0","47","80667.11","1","11.30820237","1331.25339","1","1","4","4","3","4"
"0","149.974105","1","39","14970.89","0","18.36209103","2283.190011","0","0","3","3","5","4"
"0","230.105118","1","71","24059.17","0","3.105986433","1040.342682","1","0","5","3","4","4"
"1","162.493654","0","58","13157.91","1","11.71117991","1385.152156","0","1","2","4","3","2"
"0","95.005709","0","71","82960.42","0","4.589210527","618.4967851","0","1","2","3","3","3"
"0","197.470195","0","24","118120.16","0","11.58448327","2054.101088","0","0","1","3","5","4"
"0","82.496547","1","43","3949.33","0","5.810822315","631.4316327","0","0","3","4","2","3"
"0","172.462354","1","41","20881.22","0","7.00096668","933.4257317","0","1","4","2","5","4"
"0","127.474951","0","29","9514.35","0","4.882004458","772.3133729","0","0","1","5","3","3"
"0","167.484705","0","77","26268.58","1","12.27728241","1828.057047","0","1","4","4","4","4"
"1","184.971516","0","52","21000.61","0","8.284579203","1123.759368","1","0","4","3","4","4"
"1","172.455519","0","82","45664.79","0","1.609325308","464.4748418","1","0","4","4","3","3"
"1","202.649979","1","84","79393.63","1","2.376509223","1417.801952","1","0","3","5","4","3"
"0","149.948316","0","66","116572.8","0","11.67107144","1146.616856","0","3","4","3","2","3"
"1","200.165175","1","42","27380.15","1","25.55038197","2692.885423","2","1","4","2","4","4"
"0","184.963371","0","67","78177.94","1","16.72537387","2217.734847","1","0","5","3","5","4"
"1","127.460067","0","28","79775.67","0","6.955766017","1262.531104","3","0","5","5","3","3"
"0","137.439154","1","40","100437.39","0","20.31446952","1919.490397","2","0","3","3","3","5"
"0","232.637807","1","75","9267.97","1","12.17994263","1970.26742","0","0","4","2","4","4"
"1","202.636202","1","72","47502.66","0","3.453443904","1279.856552","0","1","4","4","4","3"
"0","157.469817","0","73","94903.08","0","14.52416667","1299.5973","1","0","4","3","3","5"
"0","182.460772","1","59","83382.41","1","5.070551439","781.9302227","2","0","5","4","5","4"
"1","215.159141","1","73","11464.33","1","12.30462572","2056.185889","1","0","3","4","6","3"
"1","275.133571","1","41","52050.69","1","10.01241216","1615.418802","1","0","2","3","2","3"
"0","142.499263","0","88","29720.95","1","4.261408572","840.5098283","0","0","3","3","2","3"
"0","204.963371","0","35","30106.96","1","19.28013343","2118.488416","0","0","3","3","3","3"
"0","214.952509","0","18","61967.75","0","9.958831629","1328.734281","0","0","4","4","4","4"
"0","204.963371","1","63","18571","1","4.300271811","782.9998382","2","1","6","3","3","3"
"1","220.114868","0","82","51397.01","0","5.045543619","1540.140383","2","1","3","3","6","5"
"1","169.992756","1","66","117333.44","1","7.182441329","785.4118808","1","0","4","3","3","3"
"0","172.503404","1","86","11999.43","1","11.07083425","1136.55652","0","0","2","4","4","4"
"1","192.440432","0","20","30088.13","0","4.509329959","933.8036457","0","1","3","2","5","4"
"1","210.138","1","76","34415","0","2.162477942","673.9015902","1","0","3","4","3","4"
"1","200.132293","1","29","82080.92","1","14.5222363","2271.84102","2","0","3","4","5","4"
"0","124.97808","1","23","102905.68","1","1.424712099","316.7739538","0","1","5","2","4","4"
"1","184.961033","0","55","16337.64","0","1.849371568","1088.89675","0","0","3","5","3","3"
"0","112.484375","1","57","6959.92","0","6.526670837","640.9334119","0","1","4","4","3","3"
"0","162.471255","1","30","106581.92","1","18.29218438","1845.259523","1","1","3","4","3","5"
"0","114.950905","1","56","35504.27","0","11.06628519","1420.927135","1","0","4","3","4","4"
"0","152.488401","1","83","1277.42","0","11.82576277","1312.700259","0","0","4","2","5","4"
"1","230.105118","0","39","15045.78","0","12.23362353","1632.365102","1","1","4","3","5","2"
"1","127.473844","1","52","78085.72","1","2.552193205","913.9152886","0","0","3","3","2","3"
"0","194.958118","1","35","44287.84","0","21.87100089","2273.781965","3","2","3","3","4","3"
"0","242.628057","1","54","44057.85","1","6.5443199","1185.892988","1","0","4","4","4","4"
"1","242.61428","0","49","25048.77","0","14.98166868","1890.640168","0","0","5","4","5","5"
"1","127.442069","0","87","56537.88","0","13.79138076","1659.769248","2","1","2","3","3","2"
"0","147.503078","0","20","21058.64","1","8.734707597","1143.017435","0","0","2","5","2","2"
"0","149.991327","0","88","63304.25","1","5.260793737","855.939459","1","0","3","3","3","4"
"0","130.006414","0","38","37130.15","1","3.810228199","780.2278932","2","0","2","6","3","4"
"0","175.004777","1","43","38369.68","1","11.72200614","1593.466069","4","0","2","4","3","4"
"0","117.468591","1","34","20283.95","0","4.304076015","1071.920592","1","2","5","3","4","4"
"1","152.495236","1","44","23703.95","0","3.060553536","644.1045211","1","0","4","3","4","4"
"1","194.988208","0","70","47658.67","1","6.549842666","971.7404705","0","0","4","3","3","3"
"0","147.442069","0","49","49750.1","0","9.373705128","1039.67302","2","0","2","4","3","2"
"1","275.133571","1","72","31203.12","1","8.397776839","1381.481321","1","0","4","2","5","7"
"1","162.468917","0","41","33458.05","0","1.019306038","522.4564791","1","2","5","3","5","4"
"0","162.497044","1","54","20719.7","1","6.864219377","1284.691556","0","2","4","4","5","4"
"0","179.965581","1","49","39225.15","0","6.525380768","703.8007764","2","0","4","4","5","5"
"0","182.446995","1","77","32659.08","0","16.08388872","1544.501137","1","0","4","3","5","5"
"1","245.145743","0","35","13870.96","1","12.95969924","1896.10656","1","0","3","4","2","3"
"1","232.652038","1","34","21101.14","0","12.18544178","1991.187997","0","1","5","2","6","4"
"1","245.128318","1","43","49065.88","0","10.85865384","2081.752385","1","1","3","4","3","2"
"1","277.651257","0","59","18081.88","1","15.34839938","2115.879744","2","1","3","3","4","3"
