Churn,Gender,Age,StreamingMovies,MonthlyCharge,Tenure,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Item1,Item2
0,0.0,22,1,182.4433,16.5852,7.701754,11,2,0,3,4
0,1.0,20,0,195.0062,10.81514,11.13448,17,0,0,4,4
1,0.0,50,0,187.4847,4.617824,12.99114,10,0,1,3,4
0,1.0,63,0,139.9678,2.237975,11.55503,12,1,0,3,4
0,0.0,34,1,159.9512,12.14453,10.26872,13,1,0,4,3
0,0.0,83,0,132.466,23.86996,5.547264,12,1,2,3,4
1,0.0,62,0,127.4586,7.495281,12.33937,14,3,1,4,5
0,1.0,60,0,149.9483,8.756923,9.360451,10,2,2,4,4
0,1.0,18,1,194.9663,5.874949,5.272185,14,0,0,4,4
0,1.0,19,0,154.9618,7.238006,12.18282,12,1,0,4,3
0,1.0,25,0,120.0035,5.449246,10.68361,11,1,0,5,5
0,1.0,35,1,127.4421,5.614074,7.043901,9,1,0,3,3
0,0.0,55,1,172.4555,4.534721,4.652367,12,1,0,4,4
1,0.0,25,1,220.1615,10.06395,11.83935,12,0,1,3,3
0,0.0,66,0,147.4783,22.12945,16.16998,19,1,0,3,4
0,0.0,82,0,79.97886,15.51392,9.097873,14,3,0,4,3
1,0.0,23,1,164.9785,4.526424,12.41174,13,1,1,4,4
1,0.0,42,0,172.4579,6.183692,11.64528,14,2,1,4,4
1,1.0,66,1,257.6549,17.27999,8.721081,14,1,0,3,4
0,0.0,86,0,184.967,3.628867,15.35399,10,2,0,4,4
0,0.0,73,0,147.4601,4.888977,12.20093,8,1,0,3,3
0,1.0,43,0,117.472,4.431604,5.566881,12,0,0,4,4
0,1.0,83,1,240.1149,8.377189,15.31929,10,0,0,4,4
1,0.0,72,1,174.9882,21.09953,10.2098,15,1,1,3,2
1,1.0,38,1,217.484,1.989684,8.659247,11,1,0,4,5
1,0.0,76,1,184.9797,17.55759,12.84399,14,1,0,4,3
0,0.0,79,0,169.9741,10.55294,10.19629,11,1,1,3,5
1,1.0,38,0,129.9763,8.436679,14.47447,12,1,1,3,1
1,1.0,51,1,147.4421,15.2198,9.289829,11,0,0,5,5
1,0.0,68,1,149.9598,9.436909,10.00097,14,3,0,4,4
1,0.0,65,1,192.4705,13.50244,17.44685,7,0,0,2,2
1,0.0,77,0,152.4579,1.717359,10.81239,10,0,1,3,3
1,1.0,39,1,182.4653,2.199825,4.06556,10,1,1,3,2
1,1.0,73,0,159.9656,1.387769,8.92923,13,1,1,3,3
1,1.0,51,1,220.1615,10.39542,11.30999,11,1,0,3,2
1,1.0,78,1,182.49,9.026366,10.98554,12,1,0,1,2
0,1.0,66,0,105.011,1.500082,10.44775,14,0,1,4,4
1,1.0,38,1,232.6415,4.243723,6.654657,14,0,0,4,4
1,1.0,47,0,104.9629,1.736879,10.27957,12,0,0,4,3
1,1.0,53,0,152.509,7.359812,16.84547,16,0,0,4,3
1,0.0,59,1,194.9663,9.328119,6.652103,10,2,0,3,3
0,1.0,20,1,165.0113,17.98715,14.62764,12,1,1,2,4
0,0.0,38,0,174.9755,25.68869,9.653367,16,1,0,4,5
0,0.0,81,1,169.9378,16.21818,12.1002,9,0,0,3,2
0,1.0,43,0,172.4733,9.499599,12.48083,14,0,0,3,3
1,0.0,37,0,207.4811,1.13143,8.90737,11,0,0,4,4
1,0.0,30,1,182.49,6.472433,11.38017,11,3,0,4,3
0,1.0,19,1,162.4653,3.155929,7.131124,13,2,0,4,3
0,1.0,82,0,124.9643,11.88503,12.94698,16,2,0,3,4
0,0.0,31,0,172.4871,4.448953,9.31691,16,2,0,3,3
1,0.0,30,1,159.965,8.962034,12.33102,9,0,0,4,4
1,1.0,37,1,245.1612,1.796113,9.532535,12,2,0,2,2
1,1.0,84,1,194.9744,2.972634,8.855708,14,0,0,5,5
1,0.0,64,1,255.1336,10.22422,11.92649,12,0,1,5,5
0,0.0,53,0,117.4872,7.650642,5.942798,9,0,0,4,4
1,1.0,54,1,265.1283,2.945436,7.427575,12,1,0,4,4
0,1.0,35,0,127.5067,5.294527,9.093452,12,2,2,4,4
0,1.0,25,0,137.4684,6.128314,13.64111,13,0,0,4,4
0,0.0,49,0,139.9678,4.213099,11.86197,10,0,0,5,4
0,0.0,55,0,192.4885,11.16116,8.884712,10,2,1,3,3
0,1.0,64,0,199.9902,23.22012,7.88571,9,1,1,3,4
0,0.0,76,1,147.4421,13.81356,13.20709,15,0,0,3,2
1,0.0,84,0,104.9629,7.923777,10.3891,7,1,0,3,4
0,0.0,63,1,210.127,1.992273,6.228557,12,1,0,4,4
0,1.0,51,1,207.6094,14.60084,11.28384,11,0,0,4,3
1,1.0,74,1,232.6228,6.512117,5.371834,13,0,0,5,3
1,1.0,76,0,197.4945,16.15139,6.185,8,2,0,3,4
1,1.0,72,1,127.475,8.257765,10.10886,10,1,1,7,4
1,1.0,81,1,127.4421,7.193929,5.269672,14,0,0,2,2
1,0.0,60,1,252.6378,8.527084,12.15104,13,0,1,4,5
0,1.0,24,0,152.466,11.84082,6.162241,12,0,0,6,7
1,0.0,45,1,232.6415,3.660516,9.217962,16,0,0,3,4
1,0.0,64,0,132.466,12.22942,12.10772,11,0,0,3,4
0,0.0,72,0,204.9634,16.57284,11.78093,9,1,0,3,4
1,1.0,28,1,210.1518,15.80736,8.227196,11,1,1,3,4
0,1.0,27,1,230.1051,8.295192,5.57327,10,0,1,4,4
1,0.0,60,1,267.6647,11.38275,3.27964,13,0,0,3,4
1,0.0,77,1,222.65,6.780515,3.059459,12,0,0,4,5
1,1.0,18,0,169.9447,8.27839,9.367555,12,0,1,3,2
1,0.0,53,1,242.6143,9.151288,14.48109,11,0,0,3,3
0,1.0,81,0,172.4624,1.835564,12.01958,8,0,0,4,4
0,0.0,21,1,162.4653,10.44767,12.7185,17,1,0,3,3
1,1.0,37,0,149.9447,8.612474,6.796318,11,0,0,3,3
0,1.0,21,0,149.9915,3.122125,5.737969,12,2,1,2,1
1,1.0,45,1,172.4705,10.49269,7.618887,11,2,0,4,4
1,0.0,50,1,204.9797,5.679237,11.26555,10,1,0,6,5
0,1.0,30,0,157.4698,1.050155,9.505342,10,1,1,3,2
1,0.0,48,0,157.4698,10.68972,8.304309,9,0,1,4,5
0,0.0,61,0,217.4725,2.210399,4.823366,10,1,0,3,3
1,0.0,33,1,207.6386,18.2103,12.01856,14,1,1,4,3
1,0.0,87,0,147.4564,13.09427,10.67666,10,1,0,4,4
1,1.0,29,0,149.9915,1.201025,8.343598,15,0,1,3,5
0,0.0,34,1,179.9476,6.246939,8.630403,14,1,1,2,4
1,1.0,47,1,192.4567,4.600047,10.3229,13,3,1,5,6
1,0.0,52,0,172.4579,9.30555,4.509935,15,3,0,5,4
1,0.0,46,1,232.652,18.55263,5.959998,19,0,0,5,5
0,1.0,82,0,119.9568,13.12228,10.90456,6,1,0,5,6
0,1.0,73,0,92.45514,10.51089,11.44963,11,1,0,4,4
1,1.0,75,1,197.4702,12.81579,11.17062,12,2,1,2,2
0,0.0,50,0,169.9741,11.16354,7.365589,11,1,0,4,5
0,1.0,22,0,164.9853,12.01983,11.35748,18,0,0,2,2
0,1.0,74,1,169.9378,6.021823,9.635516,19,1,0,5,5
0,0.0,83,1,172.4567,23.99384,13.45991,15,1,0,2,2
1,0.0,33,1,182.4433,8.100668,9.79011,8,1,0,3,3
0,0.0,87,0,127.4783,18.47356,9.22053,14,3,1,4,5
0,1.0,36,0,120.0035,14.62117,8.63279,9,0,2,3,2
0,0.0,32,0,137.4684,12.95415,11.48109,11,0,0,1,2
0,1.0,33,0,124.9935,3.588245,9.850349,8,2,1,2,3
0,0.0,89,0,184.967,14.36866,6.257899,18,1,1,4,5
1,0.0,86,0,139.983,6.30655,10.45045,10,1,0,5,6
0,0.0,88,1,210.138,18.94429,9.21677,12,0,0,3,4
0,0.0,50,0,172.4579,3.474901,10.30116,17,0,0,4,4
1,1.0,47,1,227.4754,3.341126,11.91801,15,2,1,3,1
0,1.0,78,0,132.466,4.761845,9.662081,12,1,1,5,4
0,1.0,59,0,127.4601,20.22924,7.154983,12,1,0,3,4
0,1.0,49,0,102.4746,6.487048,8.73353,9,1,1,2,2
0,0.0,79,1,139.9979,20.32585,4.984535,11,1,2,3,3
1,0.0,56,0,152.4441,12.24637,9.818035,17,0,0,2,3
1,1.0,27,1,267.6647,14.63647,7.290001,16,3,0,4,4
0,1.0,83,1,172.4555,4.833414,12.22851,5,3,1,3,3
0,1.0,82,0,159.9875,5.705638,11.64795,7,0,0,3,3
1,0.0,52,1,182.447,12.55315,10.37839,15,0,0,3,4
1,1.0,66,1,130.0064,1.059865,7.319997,9,1,0,3,2
1,0.0,82,0,172.4885,13.47613,9.457995,7,0,1,3,3
0,1.0,83,0,139.9678,9.887746,12.55328,8,2,0,2,3
0,1.0,19,0,149.9741,6.853152,15.71715,15,3,0,5,4
1,0.0,34,1,265.147,2.213342,4.945596,14,0,1,4,4
1,1.0,76,0,117.4392,5.954975,10.5802,12,1,0,3,4
1,1.0,50,1,127.4887,8.316193,10.42441,10,2,0,3,4
0,0.0,36,1,242.6281,8.081086,12.10189,13,1,0,4,4
1,0.0,26,1,202.6362,5.000016,14.08029,12,0,0,3,3
1,1.0,20,1,200.1185,3.469341,10.35591,12,2,2,5,4
1,1.0,56,1,210.127,7.874579,12.47126,6,0,1,4,4
0,1.0,50,0,124.9781,11.70115,12.24189,21,2,0,5,4
1,1.0,37,0,149.9928,3.890319,13.15573,14,0,0,3,2
0,0.0,57,0,124.9935,14.7867,10.15032,12,1,0,4,4
1,1.0,34,0,119.9897,11.71559,8.528837,12,0,0,3,3
1,1.0,34,1,265.1283,4.995373,11.6262,15,0,0,6,5
0,1.0,34,1,214.9525,11.56278,10.25116,17,0,0,4,3
1,1.0,40,1,162.4689,18.7404,8.383382,9,2,0,5,5
0,0.0,52,0,147.5031,8.479465,4.742341,15,0,0,5,3
0,0.0,60,0,150.0208,13.03957,11.57381,10,0,0,4,2
0,1.0,48,0,174.991,4.99913,9.92207,12,2,1,5,5
1,1.0,27,0,172.4733,2.108436,13.42022,10,0,2,4,5
0,1.0,83,0,149.9778,4.848049,11.02021,9,1,0,1,1
0,0.0,74,0,137.4872,14.06379,9.610448,10,1,3,5,3
1,0.0,28,1,220.1615,12.67943,12.5508,8,1,1,4,3
1,0.0,50,1,184.9797,11.2075,9.074415,11,1,0,2,3
0,1.0,80,1,230.1051,7.837878,2.874643,16,1,0,3,3
1,0.0,50,1,222.65,4.845811,6.80751,11,0,0,2,3
0,1.0,81,1,149.989,3.852241,4.628556,16,1,1,3,2
1,0.0,21,0,192.4404,11.55831,12.97945,5,2,0,3,3
0,1.0,55,0,142.4526,5.389466,9.108418,18,1,0,2,2
0,0.0,64,0,152.466,10.93329,12.52668,12,1,1,4,4
1,0.0,68,1,255.1555,8.259716,12.84461,13,0,1,4,4
1,0.0,47,1,172.4555,3.157767,6.597598,14,0,0,3,2
1,1.0,50,1,159.9805,2.185047,14.413,12,0,0,1,2
1,1.0,42,1,235.1591,4.612442,10.17097,12,1,0,4,3
0,1.0,85,0,117.472,10.75614,11.05648,14,1,1,5,4
0,1.0,49,0,172.4441,14.37481,7.831413,13,1,0,4,4
0,1.0,83,1,230.1051,5.447689,8.758616,13,0,2,5,4
1,0.0,87,0,184.9853,12.29962,2.463144,14,1,1,3,3
0,1.0,65,0,124.9781,12.57563,9.329583,7,0,0,3,4
0,0.0,76,1,152.4884,7.606099,6.029026,14,0,1,2,1
1,1.0,56,1,190.1599,6.79324,9.909339,15,1,0,4,4
0,1.0,60,0,164.967,4.753084,10.17293,11,4,0,3,3
0,0.0,45,0,174.9768,21.0878,9.570126,8,1,0,3,2
1,1.0,18,1,232.6228,15.33274,11.31573,8,1,0,3,4
0,1.0,32,0,169.9447,11.47008,12.76234,13,1,1,4,3
0,0.0,23,0,112.4551,3.631024,7.834846,15,0,0,2,1
1,0.0,55,1,220.1185,27.0293,11.09531,13,2,0,3,2
1,1.0,20,1,220.1149,13.21554,5.561109,11,3,0,4,3
1,0.0,67,1,152.4742,15.97096,15.02079,8,3,0,5,5
0,0.0,61,0,157.4698,8.0239,6.101071,10,0,0,4,4
1,0.0,76,1,225.132,5.448172,10.43971,15,1,0,3,3
0,0.0,84,0,164.9889,8.306218,12.98257,9,1,0,3,3
1,1.0,24,1,207.6386,3.600682,9.983208,16,2,0,2,2
1,1.0,55,1,222.6654,4.459993,6.458755,14,2,0,4,5
0,1.0,66,0,159.9794,11.40421,8.044454,5,1,1,3,3
1,1.0,25,1,169.9671,12.86853,11.61411,15,0,1,3,3
0,0.0,37,0,204.9496,9.546909,11.33707,6,1,0,4,4
1,0.0,65,1,245.1612,4.424083,9.974199,16,3,0,5,5
1,0.0,73,0,169.9447,1.462471,7.681019,12,1,0,4,5
1,0.0,79,1,182.49,9.952476,6.327621,10,0,0,4,5
0,0.0,34,1,212.6228,1.133367,14.11844,11,0,0,4,4
1,0.0,45,0,137.4836,14.40435,10.12377,12,1,0,4,3
1,1.0,34,1,204.9797,4.300397,9.651896,14,0,0,3,4
1,1.0,39,1,262.6106,8.36006,7.798421,12,0,0,1,2
1,1.0,36,1,129.9598,9.693608,10.45427,12,0,1,5,5
0,1.0,21,0,162.4538,8.24734,12.77256,9,1,0,3,4
1,0.0,49,1,152.4555,10.8754,11.35043,7,1,0,3,3
1,1.0,86,0,192.4885,6.067975,8.270725,14,1,1,4,4
0,0.0,55,0,139.9568,5.602813,11.39269,8,1,0,4,4
0,1.0,64,1,194.9992,9.938487,6.726676,9,0,0,5,4
1,0.0,76,1,139.9512,13.96391,8.989551,12,2,0,4,3
0,1.0,84,1,210.138,9.841833,9.818493,8,1,0,4,4
0,0.0,18,0,95.01949,5.129029,12.54048,16,0,0,5,5
0,0.0,34,0,149.9447,3.612294,7.580234,13,1,1,4,4
0,1.0,30,0,159.9349,9.430096,13.1997,14,2,0,3,3
0,1.0,39,1,192.4567,6.699323,4.527242,15,1,1,4,4
0,0.0,62,1,127.4887,6.895966,14.83341,15,3,0,4,3
1,1.0,43,1,255.1336,16.56847,12.09619,13,0,1,3,2
0,0.0,55,0,92.45514,16.71459,6.601125,11,1,0,3,4
1,0.0,36,1,179.9476,16.48485,13.01529,10,3,1,2,3
0,0.0,21,0,147.4564,2.458795,16.09553,13,0,0,4,5
0,0.0,77,0,169.9447,6.6307,10.32418,12,0,0,4,3
0,0.0,52,0,149.9776,11.52687,7.070888,16,0,1,4,5
0,0.0,27,0,137.4836,2.984004,10.80585,8,2,0,1,1
1,1.0,41,1,237.6549,4.646695,8.868239,8,1,1,3,3
0,0.0,55,0,137.4872,22.24529,8.733741,11,1,0,4,4
0,0.0,70,0,107.5286,14.89363,7.364011,8,1,0,4,5
0,0.0,25,0,137.4686,6.140643,13.28585,12,2,0,3,3
0,1.0,40,0,137.4872,19.6274,6.889062,16,1,1,3,2
0,1.0,41,1,127.4887,13.49323,7.580987,13,0,0,3,3
0,0.0,32,1,114.9658,12.69289,9.653612,5,0,0,4,4
0,1.0,27,1,222.6362,18.58829,10.82253,11,2,1,5,5
1,0.0,72,1,187.656,14.34935,8.059068,11,0,1,2,3
1,1.0,83,0,174.9768,7.881289,8.226403,10,1,0,4,3
1,0.0,61,1,235.1417,4.63962,9.904595,14,2,0,4,3
0,0.0,33,1,184.9647,10.76391,10.36695,16,2,0,4,4
0,1.0,82,1,147.4421,12.47148,11.00923,12,0,0,5,4
0,1.0,42,0,174.9755,8.387102,13.03944,9,1,0,3,3
1,0.0,49,1,214.9663,12.89076,11.76312,9,1,1,4,3
1,1.0,33,0,147.4564,6.726078,6.146076,12,2,1,3,3
0,1.0,21,0,95.01949,14.72164,9.92622,11,1,0,4,4
1,1.0,48,1,227.4754,6.915354,2.747035,13,0,1,3,4
1,0.0,82,1,169.9671,12.23126,12.2307,9,0,2,3,3
0,1.0,72,0,152.4798,11.26136,6.018375,16,0,0,3,4
1,1.0,18,1,252.6378,9.448434,12.54931,13,0,0,3,3
0,0.0,38,1,182.4608,21.25517,12.76686,10,1,0,3,3
1,0.0,65,0,219.9902,7.467093,11.32795,11,0,0,4,4
0,1.0,32,0,107.482,5.669803,6.407701,13,2,0,4,4
0,0.0,46,0,139.9816,13.09678,6.838437,10,1,1,2,2
0,1.0,51,0,149.9483,6.224413,5.754038,5,2,0,4,3
0,0.0,70,0,127.4586,16.25655,12.99932,9,0,0,2,3
1,0.0,45,1,220.1185,10.74959,9.995799,12,1,0,3,4
0,0.0,22,0,217.4725,16.42222,9.959938,13,2,1,3,3
0,1.0,64,0,195.0062,5.585075,8.967992,13,2,0,3,2
0,1.0,54,0,159.9349,3.583025,6.991807,15,1,0,3,3
1,1.0,89,1,230.1051,10.48284,8.472212,13,0,0,3,3
1,0.0,73,0,92.45514,2.457741,11.14249,15,1,0,5,4
1,1.0,29,1,164.9647,5.006746,5.620259,13,0,0,4,4
1,0.0,20,0,199.9902,17.53363,5.902462,17,1,0,4,4
0,1.0,67,1,245.175,11.9781,11.62995,12,2,1,2,3
0,1.0,44,0,127.4958,21.06329,12.19992,9,1,0,2,2
0,0.0,24,0,182.4538,9.453234,10.56558,12,1,2,6,6
0,0.0,88,1,194.9699,3.109148,9.702895,11,1,2,3,4
0,0.0,80,0,167.4564,16.93921,8.870546,13,3,1,3,4
0,1.0,44,0,174.9581,10.16511,4.575379,9,1,0,2,3
0,1.0,18,0,127.4601,2.598272,12.964,8,0,0,4,4
0,0.0,30,0,147.4564,1.717806,10.06356,10,1,1,4,3
0,1.0,78,1,177.4876,2.224742,8.327232,15,1,0,4,5
1,1.0,60,1,204.9797,10.7668,10.19137,12,1,1,4,4
1,0.0,56,0,219.9902,4.847252,11.2239,8,1,0,1,2
0,0.0,31,0,124.9607,11.16076,20.30462,19,1,1,4,4
0,1.0,77,1,194.9663,1.200249,12.80332,9,0,1,2,2
0,0.0,30,0,204.9634,21.53238,11.67122,12,2,0,3,2
1,1.0,73,1,152.5022,5.656086,12.21062,14,0,0,3,3
1,0.0,49,1,194.9744,8.840599,7.262788,14,0,1,3,4
0,0.0,63,0,157.4836,22.38582,8.601513,20,2,0,4,5
1,0.0,74,1,245.147,9.417302,8.665467,15,1,0,3,3
0,0.0,39,1,117.4835,4.278907,10.65341,11,0,1,2,2
0,1.0,83,0,174.9755,4.799511,12.47288,13,3,0,3,4
1,1.0,42,0,149.9621,32.97693,8.521897,13,1,0,3,3
0,0.0,85,1,212.6415,12.05316,9.283462,7,0,0,3,3
0,1.0,39,1,159.965,3.294082,10.99491,9,1,3,2,3
0,0.0,27,0,114.9728,7.129721,11.15522,15,2,0,4,4
0,1.0,29,1,192.4705,15.23335,6.471399,13,1,0,4,5
0,0.0,35,0,147.4893,4.273105,7.197275,10,0,0,4,4
0,1.0,35,1,162.4608,13.19046,11.34425,16,1,0,4,4
0,1.0,32,0,159.983,10.91353,15.16412,8,0,0,3,3
1,1.0,70,1,222.6143,10.3362,6.969893,9,3,0,4,4
1,0.0,76,1,184.9797,12.24574,6.850694,12,0,0,4,3
0,0.0,32,1,169.9378,13.62126,4.585813,12,0,2,4,5
0,1.0,58,1,152.4742,12.73029,11.02008,10,1,1,4,3
0,1.0,34,1,245.1457,8.681614,9.403453,13,2,0,4,4
0,1.0,56,0,147.4783,15.38202,5.672009,9,1,1,2,2
0,1.0,72,1,149.9707,7.513611,11.41187,9,1,0,2,2
1,0.0,59,1,242.6143,11.05993,10.67622,12,1,1,2,2
0,0.0,87,1,194.9744,6.611955,9.593637,5,0,1,4,3
0,0.0,25,1,197.4876,9.040057,6.165032,12,0,0,5,3
0,0.0,74,0,125.0073,25.11299,14.37122,10,0,1,3,3
0,1.0,44,0,162.497,16.12811,13.48312,11,0,0,3,3
0,1.0,63,0,129.9778,7.845114,13.45773,11,1,1,5,3
0,0.0,23,0,124.9781,7.773669,9.742724,8,1,1,4,3
0,0.0,63,0,182.497,10.92196,11.64537,15,2,0,2,3
1,0.0,22,0,184.9963,8.259385,5.84912,7,0,0,3,2
0,1.0,44,0,117.4686,10.41798,5.881182,11,2,0,5,4
0,1.0,51,0,107.4806,9.561875,11.27574,13,2,1,3,2
1,1.0,47,0,172.5104,5.464488,6.599123,16,0,0,1,3
0,1.0,62,0,149.9776,5.966695,4.868079,9,0,0,3,3
0,1.0,27,1,169.9378,4.899911,10.5775,14,2,1,5,4
0,1.0,46,0,127.4601,11.16749,12.25489,13,3,0,3,3
1,0.0,79,1,210.1051,13.16571,11.40364,9,0,0,3,3
0,0.0,31,1,182.4608,6.249599,11.60655,7,1,0,4,3
0,1.0,74,0,152.5104,4.367739,6.799101,12,0,0,3,4
0,1.0,18,0,92.5018,12.78697,6.244769,16,0,0,4,4
0,1.0,55,1,139.9512,6.842584,10.17557,7,0,1,4,3
1,1.0,75,1,162.4608,1.450219,9.278879,12,2,0,4,4
0,0.0,40,0,137.5165,10.29318,14.35913,9,1,0,4,3
1,0.0,53,0,149.9483,3.326476,12.05681,11,2,0,4,4
0,1.0,56,0,104.9781,13.8101,7.619574,8,0,0,4,4
0,0.0,22,0,124.9607,6.039499,8.018422,9,3,0,2,2
0,0.0,89,0,147.4893,10.11079,12.74478,5,2,0,5,5
0,1.0,57,1,172.4742,11.17999,9.165034,6,1,0,4,3
0,1.0,38,0,124.9781,8.509962,9.008834,15,0,1,3,4
0,0.0,46,0,137.4836,1.602966,14.75288,12,0,1,3,4
1,0.0,38,0,182.4676,2.117403,5.582356,11,1,0,3,3
1,1.0,24,1,245.147,2.251237,14.22707,13,0,0,3,2
1,1.0,54,1,230.1344,2.089917,12.62145,7,3,0,4,5
1,0.0,69,1,232.6415,10.94284,11.13605,14,1,1,3,4
1,0.0,70,1,207.6094,15.39419,0.9952896,10,1,0,4,4
0,0.0,79,0,137.4836,17.25514,7.412049,18,2,0,3,4
1,1.0,44,1,127.4887,9.349103,8.212326,14,1,1,4,3
1,0.0,63,1,265.147,15.04337,13.7683,11,1,0,3,3
0,0.0,84,0,112.4551,7.066142,8.561303,12,1,0,2,3
1,1.0,76,0,164.9889,4.327078,11.00436,12,1,0,2,3
0,0.0,67,0,174.9755,9.25677,11.74163,8,1,1,3,3
0,1.0,29,0,162.4538,5.526815,6.414763,19,0,0,2,1
1,0.0,84,1,265.1283,2.080255,6.718432,16,2,0,3,3
1,1.0,26,1,162.4653,13.44855,12.51012,11,1,0,1,1
1,0.0,29,0,159.9794,2.847117,6.133776,8,3,0,4,3
1,0.0,38,1,220.1149,10.72393,8.458739,12,1,0,4,3
1,1.0,20,0,152.4624,2.1782,12.85535,11,2,0,4,3
0,1.0,31,0,162.4818,10.24306,10.77811,14,0,0,3,3
0,1.0,46,0,139.983,11.65333,10.56625,13,1,0,4,5
1,0.0,59,1,235.1372,3.000251,7.718284,12,1,0,3,2
1,1.0,25,0,162.5005,7.916586,9.88811,8,0,1,3,4
1,0.0,27,1,174.9919,2.258878,12.87677,6,2,0,4,5
0,0.0,77,1,225.1786,5.519258,12.93786,12,0,1,3,5
1,1.0,46,0,164.9853,5.944147,6.566714,13,1,0,3,4
1,1.0,22,1,242.6281,3.255652,14.3962,17,1,0,6,4
1,1.0,31,1,245.1457,1.868309,16.64886,12,1,0,4,4
1,0.0,80,1,255.1198,13.46637,8.733939,12,1,0,2,3
0,1.0,85,0,149.9915,22.54598,6.862006,7,0,1,6,5
0,0.0,72,1,169.9378,5.787415,9.091339,9,1,0,3,4
0,0.0,25,0,169.9928,1.125218,11.49429,13,1,1,5,4
0,1.0,82,1,149.9845,6.548905,10.01143,15,3,0,3,4
0,1.0,89,0,117.4686,1.799293,9.135272,14,1,0,3,3
0,0.0,65,1,182.4653,7.012788,8.70624,9,2,0,4,4
1,1.0,39,1,255.1336,9.539097,6.280831,14,1,0,4,4
0,0.0,71,1,192.4567,8.58684,11.73966,13,3,0,2,2
1,1.0,68,1,174.9882,7.179432,6.224176,10,1,0,2,2
1,0.0,70,1,210.1518,6.971589,13.62664,15,0,1,3,4
0,0.0,75,1,114.9658,14.26274,7.483489,13,0,0,5,5
0,1.0,28,1,182.4653,21.73641,14.27531,14,1,2,5,4
0,1.0,60,0,124.9607,5.867453,7.683526,12,3,0,3,2
0,1.0,28,0,137.4684,17.32489,10.36729,14,1,1,3,3
0,1.0,26,0,149.9621,2.80856,5.261171,18,0,1,3,4
0,1.0,18,0,104.9781,13.90887,11.75171,13,2,3,6,5
0,0.0,69,1,222.6362,19.77964,7.024192,14,2,0,5,5
1,0.0,64,1,262.6106,7.342789,10.03005,9,1,0,4,5
1,1.0,53,1,149.9598,1.813125,7.163319,14,1,1,3,3
1,0.0,82,1,200.1323,20.95648,10.653,14,0,1,3,3
1,1.0,22,0,132.466,18.47081,11.34582,13,1,0,4,4
0,0.0,39,1,159.9512,1.571176,9.399095,11,3,0,4,3
1,0.0,67,1,187.656,17.2501,18.40676,9,0,0,2,2
0,1.0,19,0,162.4526,8.74736,6.125568,15,1,1,4,4
0,1.0,36,1,182.4433,13.36539,10.48235,11,2,0,4,3
1,0.0,89,1,184.9647,7.311512,13.14802,20,1,0,5,3
1,0.0,80,1,275.1336,13.98482,10.92788,13,0,2,3,3
1,1.0,51,1,232.6378,18.24928,4.48145,13,1,0,1,1
0,1.0,32,0,159.9349,3.101413,9.249754,15,0,0,3,3
0,1.0,65,0,172.4441,6.150351,7.813956,20,5,1,3,3
0,0.0,35,0,127.4783,5.97747,11.41893,9,0,0,3,4
0,0.0,36,1,222.6143,14.83659,10.80515,10,0,0,3,3
1,1.0,54,1,252.6378,7.72199,8.917382,14,1,0,4,4
1,1.0,78,0,217.4725,2.10678,7.876098,13,1,0,2,2
1,0.0,82,1,210.127,3.518534,9.071716,13,2,0,3,3
0,1.0,61,0,172.5104,3.172425,8.587338,10,2,1,6,5
1,0.0,61,1,212.6415,2.266934,12.03535,14,2,1,4,4
0,0.0,83,0,117.4858,8.794478,9.319944,15,1,0,3,3
1,1.0,61,1,187.656,7.5636,12.50981,15,2,0,4,4
1,1.0,73,1,267.6427,12.00194,4.656974,8,1,1,4,4
0,1.0,33,0,137.4684,15.64015,8.620715,14,3,0,5,3
1,1.0,49,0,137.4836,2.431373,12.76804,12,1,2,1,2
0,1.0,38,0,172.4885,17.29281,10.38163,12,1,0,4,2
1,1.0,27,1,232.6707,21.13934,5.932274,13,0,0,3,3
0,0.0,23,0,124.9643,4.462414,8.224676,10,0,0,3,3
0,1.0,82,1,202.4433,15.77942,8.964938,15,1,0,4,4
0,1.0,27,0,115.0021,11.31382,13.46958,14,0,1,6,6
0,1.0,58,0,79.97886,3.678847,8.128102,18,2,0,2,2
1,1.0,21,1,257.6375,6.967998,11.47009,8,0,0,4,3
1,0.0,57,0,137.4698,6.515297,4.834122,19,1,0,4,5
0,1.0,41,1,159.965,15.6265,8.597035,9,1,0,4,3
1,1.0,63,0,164.967,7.296904,13.31608,14,3,0,4,3
1,0.0,42,1,245.1283,7.032433,10.58815,12,2,0,3,3
1,1.0,62,1,212.6228,17.09722,10.58433,15,1,0,2,2
0,1.0,66,0,117.4858,2.563452,10.54343,17,2,1,4,3
1,1.0,29,0,152.4624,8.287531,8.473613,14,1,0,3,3
1,1.0,75,0,169.9447,2.437932,12.20023,9,1,0,5,4
0,0.0,20,0,112.4844,11.81853,10.18788,16,2,0,3,3
0,1.0,19,1,169.9671,28.06447,13.54628,4,0,1,4,3
1,1.0,57,1,202.4433,10.02202,10.53385,15,0,1,5,4
0,1.0,72,1,174.9919,4.731989,9.397798,11,0,0,3,2
1,1.0,80,1,200.1323,11.91973,10.60642,13,2,0,3,5
0,1.0,25,1,127.475,16.01922,2.732357,13,0,0,5,4
0,1.0,62,0,147.4783,7.220079,6.900504,6,0,1,4,5
0,1.0,43,0,162.4538,4.454344,14.66079,10,1,0,4,4
